person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
23.0,male,Associate,66879.0,0,RENT,25000.0,EDUCATION,13.26,0.37,3.0,676,No,1
32.0,male,Bachelor,92261.0,6,MORTGAGE,4857.0,DEBTCONSOLIDATION,13.12,0.05,10.0,572,No,1
26.0,male,High School,84544.0,4,RENT,22336.0,EDUCATION,17.51,0.26,3.0,647,No,1
31.0,female,Bachelor,23847.0,8,RENT,4000.0,DEBTCONSOLIDATION,10.42,0.17,7.0,615,No,1
26.0,female,Associate,71556.0,3,OTHER,12000.0,MEDICAL,12.57,0.17,4.0,632,No,1
35.0,female,Bachelor,71966.0,13,RENT,18086.0,PERSONAL,13.99,0.25,12.0,638,No,1
26.0,female,Associate,77873.0,3,RENT,10000.0,DEBTCONSOLIDATION,13.34,0.13,7.0,625,No,1
29.0,male,Bachelor,130529.0,7,MORTGAGE,35000.0,DEBTCONSOLIDATION,16.28,0.27,7.0,554,No,1
27.0,male,High School,53873.0,2,RENT,11522.0,DEBTCONSOLIDATION,10.13,0.21,4.0,683,No,1
24.0,male,Associate,10967.0,2,RENT,1859.0,MEDICAL,11.59,0.17,2.0,684,No,1
24.0,female,Associate,41770.0,5,RENT,10000.0,EDUCATION,10.08,0.24,2.0,596,No,1
28.0,female,Master,43035.0,7,RENT,5000.0,MEDICAL,11.18,0.12,9.0,663,No,1
30.0,male,High School,37032.0,9,RENT,12000.0,DEBTCONSOLIDATION,10.71,0.32,9.0,606,No,1
39.0,male,High School,71419.0,18,MORTGAGE,12000.0,MEDICAL,13.79,0.17,15.0,678,No,1
31.0,male,Bachelor,73026.0,11,RENT,25000.0,PERSONAL,8.99,0.34,10.0,666,No,1
22.0,female,Bachelor,35575.0,0,RENT,6091.0,HOMEIMPROVEMENT,12.15,0.17,4.0,622,No,1
23.0,female,High School,107265.0,0,MORTGAGE,8038.0,DEBTCONSOLIDATION,14.08,0.07,4.0,619,No,1
26.0,male,Bachelor,69873.0,3,MORTGAGE,25000.0,MEDICAL,12.75,0.36,6.0,691,No,1
30.0,female,Master,34512.0,8,RENT,3581.0,MEDICAL,16.09,0.1,7.0,724,No,1
30.0,male,High School,36876.0,6,RENT,3000.0,DEBTCONSOLIDATION,10.71,0.08,9.0,655,No,1
31.0,male,High School,65627.0,9,RENT,20000.0,DEBTCONSOLIDATION,14.03,0.3,7.0,674,No,1
21.0,female,Bachelor,40769.0,0,RENT,2000.0,HOMEIMPROVEMENT,13.61,0.05,4.0,638,No,1
24.0,male,Associate,49907.0,2,RENT,4247.0,PERSONAL,14.17,0.09,4.0,668,No,1
28.0,male,Associate,68117.0,6,RENT,20000.0,EDUCATION,18.49,0.29,7.0,669,No,1
41.0,male,Associate,94810.0,14,MORTGAGE,6981.0,DEBTCONSOLIDATION,5.87,0.07,15.0,652,No,1
25.0,male,High School,15823.0,3,RENT,7913.0,EDUCATION,11.92,0.5,5.0,525,No,1
22.0,female,High School,22500.0,0,RENT,3000.0,DEBTCONSOLIDATION,10.44,0.13,3.0,576,No,1
26.0,female,Associate,49401.0,4,RENT,1661.0,DEBTCONSOLIDATION,9.81,0.03,4.0,512,No,1
24.0,female,Associate,16971.0,3,RENT,3841.0,PERSONAL,9.89,0.23,3.0,594,No,1
24.0,male,Bachelor,40759.0,0,RENT,3479.0,HOMEIMPROVEMENT,9.01,0.09,3.0,695,No,1
22.0,female,High School,36866.0,0,RENT,9113.0,MEDICAL,10.1,0.25,4.0,582,No,1
23.0,male,Associate,65435.0,4,MORTGAGE,8559.0,HOMEIMPROVEMENT,18.43,0.13,2.0,676,No,1
23.0,female,Bachelor,55069.0,1,RENT,20000.0,MEDICAL,12.9,0.36,3.0,562,No,1
23.0,male,Bachelor,49325.0,1,RENT,19000.0,EDUCATION,11.96,0.39,3.0,699,No,1
23.0,male,High School,63617.0,0,RENT,12235.0,MEDICAL,16.67,0.19,4.0,528,No,1
33.0,female,Master,84213.0,9,RENT,12831.0,DEBTCONSOLIDATION,15.51,0.15,9.0,635,No,1
23.0,female,Bachelor,32106.0,3,RENT,8274.0,DEBTCONSOLIDATION,10.17,0.26,4.0,618,No,1
33.0,male,Bachelor,44153.0,10,RENT,6000.0,MEDICAL,16.05,0.14,10.0,542,No,1
40.0,female,Associate,74092.0,18,RENT,11092.0,DEBTCONSOLIDATION,15.84,0.15,12.0,676,No,1
23.0,male,Master,50148.0,1,RENT,15000.0,MEDICAL,12.67,0.3,4.0,657,No,1
25.0,female,Associate,39294.0,3,RENT,2500.0,HOMEIMPROVEMENT,7.93,0.06,3.0,591,No,1
23.0,female,Bachelor,41467.0,0,RENT,9000.0,PERSONAL,11.01,0.22,4.0,582,No,1
29.0,female,Associate,37051.0,5,RENT,1500.0,HOMEIMPROVEMENT,12.11,0.04,8.0,586,No,1
25.0,female,Associate,20292.0,0,RENT,3000.0,DEBTCONSOLIDATION,15.89,0.15,3.0,551,No,1
33.0,male,Bachelor,47127.0,9,MORTGAGE,2558.0,PERSONAL,15.9,0.05,6.0,633,No,1
23.0,male,Associate,119275.0,0,MORTGAGE,9000.0,MEDICAL,9.63,0.08,3.0,585,No,1
25.0,female,Associate,59108.0,0,RENT,19500.0,VENTURE,15.57,0.33,4.0,584,No,1
29.0,male,Associate,37998.0,2,RENT,4750.0,DEBTCONSOLIDATION,13.53,0.13,7.0,633,No,1
26.0,female,Bachelor,48927.0,4,RENT,14000.0,MEDICAL,8.66,0.29,5.0,626,No,1
26.0,female,Associate,65824.0,6,RENT,5018.0,DEBTCONSOLIDATION,15.48,0.08,4.0,626,No,1
30.0,male,Bachelor,94843.0,7,MORTGAGE,8000.0,DEBTCONSOLIDATION,12.52,0.08,8.0,643,No,1
23.0,female,Associate,47735.0,0,RENT,5502.0,HOMEIMPROVEMENT,6.03,0.12,5.0,654,No,1
26.0,male,Associate,15549.0,6,RENT,4500.0,DEBTCONSOLIDATION,13.04,0.29,5.0,601,No,1
27.0,male,Associate,111420.0,4,MORTGAGE,6167.0,MEDICAL,15.45,0.06,4.0,623,No,1
32.0,female,Bachelor,94810.0,11,MORTGAGE,20000.0,HOMEIMPROVEMENT,12.89,0.21,9.0,631,No,1
26.0,female,High School,77719.0,0,RENT,4055.0,DEBTCONSOLIDATION,11.01,0.05,3.0,634,No,1
30.0,male,Master,25015.0,7,RENT,6836.0,PERSONAL,12.52,0.27,6.0,654,No,1
24.0,female,High School,47485.0,0,RENT,8000.0,DEBTCONSOLIDATION,11.11,0.17,3.0,630,No,1
25.0,female,High School,42734.0,4,RENT,19000.0,MEDICAL,11.63,0.44,3.0,657,No,1
22.0,male,Bachelor,18282.0,1,RENT,4000.0,HOMEIMPROVEMENT,7.51,0.22,4.0,676,No,1
29.0,male,Associate,72643.0,3,RENT,18565.0,DEBTCONSOLIDATION,10.77,0.26,6.0,701,No,1
35.0,female,Associate,17899.0,13,RENT,4800.0,MEDICAL,10.7,0.27,12.0,699,No,1
29.0,male,Bachelor,53844.0,9,RENT,5421.0,PERSONAL,15.74,0.1,9.0,588,No,1
53.0,male,Doctorate,75584.0,30,RENT,25000.0,MEDICAL,13.9,0.33,22.0,644,No,1
25.0,male,High School,65808.0,4,MORTGAGE,7500.0,MEDICAL,13.29,0.11,4.0,628,No,1
23.0,male,Bachelor,41657.0,2,RENT,10000.0,MEDICAL,15.07,0.24,4.0,677,No,1
29.0,female,High School,116278.0,5,RENT,10714.0,MEDICAL,19.19,0.09,5.0,626,No,1
28.0,female,Bachelor,53863.0,5,RENT,15000.0,EDUCATION,11.55,0.28,7.0,460,No,1
24.0,male,High School,61155.0,0,RENT,16927.0,MEDICAL,13.59,0.28,4.0,663,No,1
34.0,female,Associate,37229.0,10,RENT,12000.0,DEBTCONSOLIDATION,8.9,0.32,8.0,573,No,1
28.0,male,High School,85215.0,3,RENT,25000.0,EDUCATION,12.04,0.29,7.0,633,No,1
29.0,male,High School,38124.0,4,RENT,3000.0,MEDICAL,9.05,0.08,6.0,604,No,1
22.0,male,Associate,25172.0,0,RENT,10000.0,EDUCATION,10.01,0.4,3.0,613,No,1
23.0,female,Bachelor,44156.0,0,RENT,3000.0,PERSONAL,11.74,0.07,5.0,631,No,1
26.0,female,High School,40723.0,5,RENT,3000.0,EDUCATION,11.97,0.07,4.0,640,No,1
28.0,female,Master,111453.0,7,MORTGAGE,10274.0,MEDICAL,16.37,0.09,8.0,692,No,1
24.0,male,Bachelor,42349.0,0,RENT,5000.0,EDUCATION,12.71,0.12,2.0,653,No,1
29.0,male,Associate,41762.0,9,RENT,10000.0,HOMEIMPROVEMENT,12.56,0.24,6.0,616,No,1
28.0,male,Master,130482.0,2,RENT,12486.0,HOMEIMPROVEMENT,13.43,0.1,7.0,687,No,1
25.0,male,High School,69087.0,6,RENT,4442.0,MEDICAL,10.39,0.06,4.0,643,No,1
32.0,female,Bachelor,53808.0,11,RENT,2000.0,PERSONAL,15.36,0.04,10.0,506,No,1
31.0,female,Doctorate,90745.0,8,MORTGAGE,9950.0,DEBTCONSOLIDATION,15.18,0.11,6.0,707,No,1
25.0,male,High School,24235.0,1,RENT,5638.0,EDUCATION,9.61,0.23,3.0,606,No,1
25.0,female,Master,75500.0,1,RENT,25000.0,MEDICAL,12.73,0.33,4.0,588,No,1
29.0,male,Associate,49437.0,4,RENT,14817.0,DEBTCONSOLIDATION,9.85,0.3,7.0,644,No,1
26.0,male,High School,60147.0,3,RENT,6167.0,MEDICAL,14.21,0.1,3.0,582,No,1
27.0,female,Bachelor,84197.0,3,RENT,9000.0,EDUCATION,7.06,0.11,6.0,592,No,1
30.0,male,Master,111481.0,7,MORTGAGE,24759.0,MEDICAL,15.03,0.22,6.0,730,No,1
22.0,male,Associate,84131.0,3,RENT,9978.0,HOMEIMPROVEMENT,15.61,0.12,3.0,635,No,1
23.0,female,Associate,12409.0,0,RENT,1761.0,VENTURE,8.3,0.14,4.0,658,No,1
29.0,female,Associate,346957.0,7,MORTGAGE,18107.0,MEDICAL,20.0,0.05,10.0,551,No,1
24.0,female,Bachelor,54892.0,1,RENT,14500.0,PERSONAL,11.53,0.26,4.0,660,No,1
28.0,male,Bachelor,37151.0,3,RENT,15000.0,DEBTCONSOLIDATION,15.88,0.4,7.0,679,No,1
59.0,male,Associate,45292.0,38,RENT,5457.0,DEBTCONSOLIDATION,15.84,0.12,20.0,697,No,1
23.0,male,High School,37125.0,0,RENT,10000.0,MEDICAL,8.61,0.27,4.0,585,No,1
37.0,male,High School,51490.0,9,RENT,5000.0,EDUCATION,15.79,0.1,10.0,554,No,1
26.0,male,High School,58434.0,6,RENT,15000.0,PERSONAL,18.64,0.26,3.0,613,No,1
25.0,female,High School,54971.0,2,RENT,15000.0,DEBTCONSOLIDATION,11.01,0.27,3.0,671,No,1
26.0,female,Bachelor,62258.0,3,MORTGAGE,13000.0,MEDICAL,15.37,0.21,3.0,619,No,1
33.0,male,Bachelor,31062.0,10,RENT,8500.0,VENTURE,13.29,0.27,6.0,624,No,1
23.0,male,High School,75866.0,4,RENT,16000.0,MEDICAL,15.0,0.21,3.0,632,No,1
23.0,male,High School,26276.0,0,RENT,10000.0,EDUCATION,13.6,0.38,3.0,656,No,1
23.0,male,Bachelor,18234.0,0,RENT,7976.0,PERSONAL,10.69,0.44,4.0,649,No,1
39.0,male,High School,27252.0,15,RENT,2955.0,EDUCATION,14.26,0.11,13.0,689,No,1
27.0,female,High School,57077.0,4,RENT,11711.0,EDUCATION,13.42,0.21,6.0,682,No,1
24.0,male,Bachelor,67481.0,1,RENT,20000.0,VENTURE,18.08,0.3,3.0,702,No,1
30.0,male,High School,52405.0,5,RENT,10000.0,DEBTCONSOLIDATION,16.89,0.19,8.0,573,No,1
33.0,male,Bachelor,33610.0,10,RENT,6000.0,HOMEIMPROVEMENT,12.46,0.18,8.0,688,No,1
27.0,male,Associate,29631.0,6,RENT,7706.0,MEDICAL,9.28,0.26,5.0,650,No,1
42.0,male,Associate,72672.0,17,RENT,10000.0,MEDICAL,13.84,0.14,16.0,688,No,1
30.0,female,Associate,40541.0,10,RENT,12000.0,DEBTCONSOLIDATION,9.25,0.3,7.0,670,No,1
32.0,female,Bachelor,54204.0,11,RENT,15000.0,VENTURE,13.58,0.28,5.0,619,No,1
29.0,male,Associate,25018.0,7,RENT,8069.0,MEDICAL,12.32,0.32,10.0,650,No,1
46.0,female,High School,63567.0,21,RENT,17000.0,HOMEIMPROVEMENT,8.71,0.27,15.0,665,No,1
39.0,male,Master,40357.0,17,RENT,13693.0,DEBTCONSOLIDATION,13.01,0.34,11.0,670,No,1
24.0,male,Master,75506.0,0,RENT,5685.0,MEDICAL,14.67,0.08,4.0,598,No,1
33.0,male,Bachelor,71809.0,9,MORTGAGE,4075.0,EDUCATION,13.41,0.06,10.0,692,No,1
21.0,female,Associate,59775.0,0,RENT,6000.0,PERSONAL,15.34,0.1,4.0,650,No,1
30.0,male,High School,35994.0,4,RENT,15057.0,MEDICAL,10.76,0.42,7.0,580,No,1
39.0,male,High School,62138.0,18,RENT,20000.0,PERSONAL,13.73,0.32,11.0,674,No,1
33.0,female,Associate,21199.0,11,RENT,3459.0,HOMEIMPROVEMENT,8.36,0.16,10.0,668,No,1
25.0,male,Associate,101270.0,3,RENT,25000.0,MEDICAL,15.79,0.25,3.0,674,No,1
26.0,male,Bachelor,53599.0,1,RENT,15000.0,EDUCATION,13.81,0.28,5.0,696,No,1
39.0,male,High School,169570.0,16,MORTGAGE,25000.0,DEBTCONSOLIDATION,15.06,0.15,12.0,633,No,1
23.0,male,Master,39428.0,0,RENT,12000.0,MEDICAL,5.69,0.3,2.0,662,No,1
30.0,male,Associate,44115.0,6,RENT,8000.0,PERSONAL,7.63,0.18,8.0,655,No,1
25.0,female,Bachelor,89820.0,5,MORTGAGE,25000.0,DEBTCONSOLIDATION,15.46,0.28,4.0,660,No,1
29.0,female,High School,55000.0,8,RENT,13834.0,MEDICAL,13.09,0.25,6.0,603,No,1
40.0,female,Master,76568.0,15,MORTGAGE,9600.0,MEDICAL,11.01,0.13,11.0,613,No,1
24.0,male,High School,26740.0,0,RENT,5000.0,DEBTCONSOLIDATION,13.05,0.19,4.0,567,No,1
29.0,male,Associate,116413.0,3,MORTGAGE,15000.0,DEBTCONSOLIDATION,16.54,0.13,7.0,707,No,1
35.0,male,Master,47514.0,11,RENT,10000.0,MEDICAL,12.36,0.21,7.0,642,No,1
25.0,female,Bachelor,37926.0,0,RENT,10656.0,MEDICAL,13.47,0.28,3.0,664,No,1
25.0,female,Associate,101683.0,3,MORTGAGE,5000.0,DEBTCONSOLIDATION,15.88,0.05,3.0,655,No,1
25.0,male,Bachelor,97042.0,5,RENT,5000.0,PERSONAL,12.02,0.05,4.0,590,No,1
25.0,female,Bachelor,106608.0,0,RENT,9924.0,PERSONAL,14.83,0.09,3.0,680,No,1
26.0,male,Bachelor,89769.0,2,RENT,25000.0,DEBTCONSOLIDATION,11.57,0.28,4.0,577,No,1
24.0,female,Associate,66881.0,3,RENT,8000.0,PERSONAL,16.9,0.12,4.0,549,No,1
24.0,male,Master,27006.0,1,RENT,5981.0,HOMEIMPROVEMENT,13.19,0.22,2.0,573,No,1
29.0,female,Master,46801.0,5,RENT,15526.0,EDUCATION,12.43,0.33,6.0,697,No,1
28.0,male,Bachelor,39171.0,8,MORTGAGE,7931.0,DEBTCONSOLIDATION,10.96,0.2,6.0,598,No,1
31.0,male,Bachelor,45357.0,7,RENT,5071.0,DEBTCONSOLIDATION,16.37,0.11,6.0,636,No,1
23.0,female,Associate,23735.0,0,RENT,6250.0,DEBTCONSOLIDATION,16.82,0.26,4.0,577,No,1
26.0,female,Bachelor,27223.0,7,RENT,6500.0,DEBTCONSOLIDATION,15.79,0.24,6.0,675,No,1
35.0,female,Associate,70728.0,15,RENT,15000.0,MEDICAL,13.7,0.21,9.0,710,No,1
30.0,male,High School,33374.0,9,RENT,8402.0,EDUCATION,11.18,0.25,9.0,455,No,1
33.0,male,Associate,94439.0,9,MORTGAGE,20000.0,HOMEIMPROVEMENT,14.64,0.21,11.0,599,No,1
22.0,female,Bachelor,56179.0,0,RENT,5000.0,EDUCATION,11.01,0.09,3.0,571,No,1
24.0,female,Associate,36839.0,2,RENT,9948.0,MEDICAL,6.43,0.27,4.0,600,No,1
28.0,female,Bachelor,32913.0,4,RENT,9000.0,EDUCATION,8.37,0.27,7.0,658,No,1
24.0,female,High School,59882.0,3,MORTGAGE,2391.0,DEBTCONSOLIDATION,11.23,0.04,2.0,604,No,1
34.0,female,Bachelor,89929.0,11,MORTGAGE,19421.0,VENTURE,13.72,0.22,10.0,627,No,1
26.0,male,Associate,60839.0,3,RENT,15881.0,VENTURE,16.44,0.26,4.0,660,No,1
24.0,female,Associate,38181.0,4,RENT,15246.0,PERSONAL,17.76,0.4,3.0,615,No,1
29.0,male,Associate,11410.0,8,RENT,2340.0,MEDICAL,8.27,0.21,7.0,698,No,1
27.0,male,Associate,57744.0,5,RENT,4000.0,PERSONAL,14.62,0.07,10.0,626,No,1
38.0,male,High School,71350.0,16,RENT,21000.0,EDUCATION,12.73,0.29,16.0,681,No,1
29.0,female,High School,23972.0,6,RENT,3270.0,VENTURE,12.28,0.14,6.0,662,No,1
23.0,male,High School,85993.0,1,MORTGAGE,3200.0,DEBTCONSOLIDATION,10.52,0.04,4.0,607,No,1
27.0,male,Bachelor,80109.0,3,RENT,7656.0,MEDICAL,12.33,0.1,7.0,567,No,1
30.0,female,Associate,18769.0,11,RENT,2676.0,DEBTCONSOLIDATION,13.59,0.14,7.0,562,No,1
28.0,male,High School,53824.0,5,RENT,14000.0,DEBTCONSOLIDATION,13.79,0.26,9.0,594,No,1
24.0,female,Bachelor,95980.0,1,RENT,16000.0,EDUCATION,13.21,0.17,3.0,682,No,1
33.0,female,High School,58722.0,8,MORTGAGE,7333.0,MEDICAL,10.67,0.12,6.0,615,No,1
26.0,male,Bachelor,30263.0,2,RENT,9959.0,MEDICAL,11.86,0.33,5.0,662,No,1
26.0,male,High School,65519.0,4,RENT,2354.0,MEDICAL,14.56,0.04,3.0,631,No,1
24.0,male,High School,41687.0,2,RENT,12000.0,DEBTCONSOLIDATION,11.12,0.29,4.0,558,No,1
31.0,female,Bachelor,68255.0,6,RENT,19240.0,MEDICAL,15.46,0.28,5.0,650,No,1
29.0,female,Bachelor,37282.0,6,RENT,2026.0,HOMEIMPROVEMENT,10.26,0.05,5.0,637,No,1
25.0,female,Associate,61155.0,3,MORTGAGE,12000.0,DEBTCONSOLIDATION,16.4,0.2,4.0,579,No,1
31.0,female,Bachelor,101885.0,7,RENT,25000.0,MEDICAL,17.28,0.25,5.0,648,No,1
33.0,male,Bachelor,58889.0,10,MORTGAGE,6939.0,PERSONAL,12.55,0.12,14.0,619,No,1
25.0,female,Master,80194.0,3,RENT,17649.0,PERSONAL,15.32,0.22,4.0,590,No,1
35.0,female,Associate,278379.0,14,MORTGAGE,25000.0,EDUCATION,17.32,0.09,10.0,684,No,1
25.0,male,High School,68574.0,0,RENT,20000.0,DEBTCONSOLIDATION,13.84,0.29,6.0,637,No,1
35.0,male,Bachelor,32728.0,11,MORTGAGE,6012.0,MEDICAL,16.16,0.18,8.0,648,No,1
22.0,female,Master,18635.0,1,RENT,1000.0,VENTURE,16.29,0.05,5.0,662,No,1
26.0,male,Associate,96415.0,6,MORTGAGE,7500.0,VENTURE,15.76,0.08,4.0,512,No,1
24.0,female,High School,22747.0,0,RENT,5444.0,MEDICAL,13.73,0.24,4.0,692,No,1
35.0,female,Associate,51304.0,16,RENT,21000.0,EDUCATION,8.47,0.41,11.0,683,No,1
27.0,male,Master,60731.0,0,RENT,8385.0,MEDICAL,11.2,0.14,5.0,663,No,1
30.0,male,High School,72832.0,8,RENT,19023.0,MEDICAL,8.82,0.26,8.0,662,No,1
27.0,male,Associate,80462.0,3,RENT,10063.0,EDUCATION,15.09,0.13,5.0,663,No,1
30.0,male,Master,33371.0,5,RENT,8419.0,EDUCATION,12.0,0.25,9.0,719,No,1
33.0,female,Associate,76727.0,10,MORTGAGE,3000.0,MEDICAL,10.82,0.04,8.0,695,No,1
30.0,female,Master,83683.0,6,RENT,25000.0,HOMEIMPROVEMENT,15.43,0.3,9.0,687,No,1
32.0,female,Associate,43922.0,2,RENT,11044.0,MEDICAL,10.93,0.25,10.0,549,No,1
25.0,male,Master,38171.0,4,RENT,14807.0,DEBTCONSOLIDATION,9.88,0.39,4.0,686,No,1
25.0,male,High School,71769.0,0,RENT,20000.0,EDUCATION,11.12,0.28,2.0,646,No,1
28.0,female,Bachelor,15601.0,3,RENT,2400.0,MEDICAL,12.68,0.15,8.0,664,No,1
36.0,female,High School,8302.0,15,RENT,1273.0,VENTURE,6.36,0.15,11.0,589,No,1
37.0,male,High School,65894.0,19,RENT,5416.0,VENTURE,13.87,0.08,17.0,651,No,1
36.0,female,High School,113714.0,10,MORTGAGE,24780.0,VENTURE,13.76,0.22,14.0,686,No,1
27.0,male,High School,60794.0,3,RENT,7741.0,MEDICAL,14.88,0.13,6.0,686,No,1
26.0,female,High School,85280.0,3,RENT,25000.0,EDUCATION,12.72,0.29,4.0,619,No,1
24.0,female,Associate,41698.0,3,RENT,1529.0,HOMEIMPROVEMENT,9.14,0.04,2.0,557,No,1
25.0,female,Bachelor,29728.0,2,RENT,5683.0,HOMEIMPROVEMENT,15.03,0.19,2.0,679,No,1
28.0,female,High School,41205.0,4,RENT,14000.0,DEBTCONSOLIDATION,11.29,0.34,6.0,665,No,1
27.0,male,Bachelor,43492.0,2,RENT,6066.0,MEDICAL,14.91,0.14,5.0,658,No,1
27.0,male,Associate,72330.0,4,RENT,18000.0,PERSONAL,15.89,0.25,6.0,627,No,1
25.0,male,Master,29794.0,0,RENT,10000.0,VENTURE,10.81,0.34,4.0,603,No,1
27.0,female,Associate,61038.0,5,RENT,18000.0,MEDICAL,13.13,0.29,4.0,556,No,1
31.0,female,High School,48253.0,7,MORTGAGE,2500.0,DEBTCONSOLIDATION,15.11,0.05,8.0,648,No,1
26.0,male,High School,66836.0,6,MORTGAGE,10000.0,MEDICAL,7.51,0.15,3.0,594,No,1
28.0,female,Bachelor,39780.0,6,RENT,9000.0,MEDICAL,12.27,0.23,8.0,629,No,1
24.0,female,High School,51403.0,1,RENT,3200.0,PERSONAL,10.31,0.06,5.0,644,No,1
34.0,male,Bachelor,69359.0,10,RENT,2559.0,DEBTCONSOLIDATION,6.87,0.04,7.0,663,No,1
31.0,male,High School,32056.0,7,RENT,8000.0,PERSONAL,10.27,0.25,6.0,616,No,1
42.0,male,Bachelor,39513.0,19,RENT,8892.0,MEDICAL,16.21,0.23,16.0,588,No,1
32.0,male,Bachelor,44035.0,8,MORTGAGE,7000.0,DEBTCONSOLIDATION,7.58,0.16,5.0,678,No,1
30.0,female,High School,18058.0,7,RENT,1100.0,VENTURE,14.21,0.06,8.0,570,No,1
29.0,male,Bachelor,77460.0,8,MORTGAGE,15000.0,MEDICAL,15.27,0.19,8.0,673,No,1
28.0,male,Associate,37539.0,7,RENT,6979.0,HOMEIMPROVEMENT,15.68,0.19,7.0,632,No,1
26.0,male,High School,79831.0,4,RENT,24165.0,VENTURE,12.23,0.3,4.0,672,No,1
37.0,female,High School,130727.0,14,RENT,20000.0,HOMEIMPROVEMENT,16.31,0.15,13.0,638,No,1
30.0,female,Associate,108001.0,8,RENT,28869.0,DEBTCONSOLIDATION,7.97,0.27,7.0,602,No,1
26.0,male,High School,53987.0,0,RENT,4577.0,DEBTCONSOLIDATION,12.05,0.08,4.0,566,No,1
26.0,female,High School,37202.0,4,RENT,10000.0,MEDICAL,6.86,0.27,4.0,697,No,1
29.0,male,Bachelor,22599.0,6,RENT,6400.0,HOMEIMPROVEMENT,10.37,0.28,6.0,617,No,1
25.0,male,Master,68124.0,0,RENT,24626.0,MEDICAL,15.73,0.36,4.0,634,No,1
24.0,male,Associate,35733.0,1,RENT,12000.0,MEDICAL,8.64,0.34,4.0,611,No,1
25.0,female,High School,63100.0,0,RENT,5000.0,MEDICAL,14.3,0.08,5.0,664,No,1
25.0,male,High School,68989.0,3,RENT,14548.0,MEDICAL,12.56,0.21,6.0,581,No,1
28.0,female,Bachelor,44469.0,6,RENT,18863.0,EDUCATION,14.03,0.42,5.0,689,No,1
23.0,female,High School,36857.0,0,RENT,10000.0,HOMEIMPROVEMENT,15.27,0.27,4.0,667,No,1
25.0,female,High School,80291.0,4,MORTGAGE,22000.0,MEDICAL,11.78,0.27,4.0,632,No,1
25.0,male,Bachelor,45427.0,0,RENT,7000.0,DEBTCONSOLIDATION,8.84,0.15,6.0,658,No,1
42.0,male,High School,47152.0,22,RENT,13000.0,DEBTCONSOLIDATION,11.01,0.28,14.0,669,No,1
32.0,male,Bachelor,38219.0,6,RENT,7418.0,HOMEIMPROVEMENT,16.52,0.19,6.0,580,No,1
26.0,female,Bachelor,39626.0,5,RENT,8583.0,DEBTCONSOLIDATION,15.73,0.22,4.0,687,No,1
23.0,female,Bachelor,24161.0,0,RENT,3000.0,PERSONAL,12.38,0.12,2.0,676,No,1
25.0,female,Bachelor,44565.0,0,RENT,15000.0,PERSONAL,7.32,0.34,3.0,638,No,1
26.0,female,High School,44748.0,5,RENT,4154.0,MEDICAL,11.82,0.09,4.0,662,No,1
26.0,female,Associate,19119.0,6,RENT,4793.0,PERSONAL,8.58,0.25,4.0,581,No,1
22.0,male,Associate,53805.0,0,RENT,8000.0,EDUCATION,15.81,0.15,3.0,671,No,1
22.0,female,Master,37298.0,0,RENT,5000.0,MEDICAL,14.88,0.13,4.0,711,No,1
25.0,male,Bachelor,47284.0,3,RENT,12000.0,PERSONAL,10.97,0.25,4.0,700,No,1
27.0,male,Bachelor,62313.0,2,RENT,4971.0,DEBTCONSOLIDATION,11.77,0.08,5.0,656,No,1
23.0,male,High School,54160.0,1,RENT,5439.0,PERSONAL,12.63,0.1,3.0,674,No,1
27.0,male,Bachelor,20351.0,5,RENT,6155.0,MEDICAL,8.86,0.3,4.0,664,No,1
26.0,female,Bachelor,65803.0,2,RENT,5110.0,EDUCATION,11.11,0.08,7.0,507,No,1
23.0,male,Bachelor,71091.0,0,RENT,19979.0,DEBTCONSOLIDATION,12.83,0.28,3.0,590,No,1
28.0,female,High School,41754.0,5,RENT,4000.0,MEDICAL,17.18,0.1,9.0,560,No,1
30.0,male,High School,51601.0,8,RENT,4558.0,EDUCATION,8.79,0.09,7.0,593,No,1
35.0,male,Master,59744.0,12,RENT,23325.0,MEDICAL,10.52,0.39,10.0,700,No,1
24.0,male,Bachelor,39245.0,4,RENT,8487.0,HOMEIMPROVEMENT,16.45,0.22,5.0,647,No,1
27.0,female,Master,60839.0,1,RENT,7153.0,MEDICAL,14.68,0.12,8.0,595,No,1
32.0,male,Associate,22780.0,9,RENT,1000.0,DEBTCONSOLIDATION,13.76,0.04,10.0,617,No,1
32.0,female,Associate,66146.0,8,RENT,20000.0,MEDICAL,10.96,0.3,7.0,707,No,1
48.0,male,High School,72593.0,24,RENT,25232.0,EDUCATION,10.11,0.35,18.0,593,No,1
30.0,female,Associate,29686.0,9,RENT,10000.0,MEDICAL,8.19,0.34,10.0,617,No,1
28.0,male,Bachelor,73410.0,9,RENT,20000.0,PERSONAL,10.75,0.27,9.0,735,No,1
31.0,male,Associate,100987.0,9,MORTGAGE,9917.0,MEDICAL,11.35,0.1,5.0,630,No,1
29.0,female,Bachelor,29790.0,6,RENT,10000.0,DEBTCONSOLIDATION,12.26,0.34,9.0,577,No,1
31.0,male,Master,53820.0,10,RENT,10000.0,MEDICAL,11.07,0.19,9.0,702,No,1
27.0,female,Associate,29818.0,4,RENT,10000.0,MEDICAL,10.82,0.34,9.0,660,No,1
